from_country,to_country,weighted_points
es,es,0.0
es,ch,0.0009925558312655087
es,gb,0.0007566204287515763
es,it,0.003211561621838619
es,nl,0.0
es,se,0.0
es,at,0.0
es,dk,0.0
es,pt,0.003703703703703704
es,fi,0.0
es,tr,0.0
es,no,
se,il,0.0
se,be,0.0005079365079365079
se,fr,0.0013130252100840337
se,mc,0.004672897196261682
se,ie,0.0016913319238900633
se,de,0.001282051282051282
se,lu,0.00228310502283105
se,gr,0.0007215007215007215
se,es,0.0
se,ch,0.0
se,gb,0.0007566204287515763
se,it,0.0
se,nl,0.00044306601683650863
se,se,0.0
se,at,0.006493506493506494
se,dk,0.0
se,pt,0.0
se,fi,0.0
se,tr,0.0
se,no,
ch,il,0.0016985138004246285
ch,be,0.0012698412698412698
ch,fr,0.0007878151260504202
ch,mc,0.0019470404984423676
ch,ie,0.0014799154334038055
ch,de,0.0005494505494505495
ch,lu,0.0
ch,gr,0.001443001443001443
ch,es,0.0019851116625310174
ch,ch,0.0
ch,gb,0.0005044136191677175
ch,it,0.0004014452027298274
ch,nl,0.0
ch,se,0.0
ch,at,0.0
ch,dk,0.0
ch,pt,0.0
ch,fi,0.0
ch,tr,0.0
ch,no,
tr,il,0.0016985138004246285
tr,be,0.0
tr,fr,0.0005252100840336134
tr,mc,0.0019470404984423676
tr,ie,0.0021141649048625794
tr,de,0.0014652014652014652
tr,lu,0.00076103500761035
tr,gr,0.0
tr,es,0.0017369727047146402
tr,ch,0.0
tr,gb,0.0015132408575031526
tr,it,0.0004014452027298274
tr,nl,0.0
tr,se,0.0
tr,at,0.003896103896103896
tr,dk,0.0
tr,pt,0.0
tr,fi,0.0
tr,tr,0.0
tr,no,
gb,il,0.0007077140835102619
gb,be,0.0015238095238095239
gb,fr,0.0010504201680672268
gb,mc,0.003894080996884735
gb,ie,0.0
gb,de,0.0
gb,lu,0.002663622526636225
gb,gr,0.0
gb,es,0.0
gb,ch,0.0004962779156327543
gb,gb,0.0
gb,it,0.0024086712163789645
gb,nl,0.001329198050509526
gb,se,0.0024813895781637717
gb,at,0.0
gb,dk,0.0
gb,pt,0.0
gb,fi,0.0
gb,tr,0.014705882352941176
gb,no,
at,il,0.0014222222222222223
at,es,0.0013904338153503894
at,fr,0.0007370283018867925
at,de,0.0
at,ie,0.0
at,dk,0.0007894736842105263
at,gb,0.0012644889357218123
at,gr,0.0006901311249137336
at,pt,0.002025462962962963
at,ch,0.0032258064516129032
at,no,0.0002876042565429968
at,nl,0.0012857602057216328
at,lu,0.0
at,fi,0.0
at,it,0.0
at,mc,0.0
at,se,0.0
at,be,0.0
at,at,0.0
be,il,0.00035555555555555557
be,es,0.0016685205784204673
be,fr,0.000884433962264151
be,de,0.0007155635062611807
be,ie,0.0022727272727272726
be,dk,0.0018421052631578947
be,gb,0.0
be,gr,0.0003450655624568668
be,pt,0.0014467592592592592
be,ch,0.0
be,no,0.0023008340523439745
be,nl,0.0009643201542912247
be,lu,0.0
be,fi,0.0
be,it,0.0
be,mc,0.0
be,se,0.0
be,be,0.0
be,at,0.0
dk,il,0.0010666666666666667
dk,es,0.0004171301446051168
dk,fr,0.0
dk,de,0.002146690518783542
dk,ie,0.0011363636363636363
dk,dk,0.0
dk,gb,0.002107481559536354
dk,gr,0.0003450655624568668
dk,pt,0.0
dk,ch,0.001881720430107527
dk,no,0.0
dk,nl,0.0025715204114432656
dk,lu,0.0
dk,fi,0.0
dk,it,0.0
dk,mc,0.013888888888888888
dk,se,0.0
dk,be,0.006349206349206349
dk,at,0.0
fi,il,0.0021333333333333334
fi,es,0.0
fi,fr,0.00014740566037735848
fi,de,0.0005366726296958855
fi,ie,0.0013636363636363637
fi,dk,0.0
fi,gb,0.0014752370916754477
fi,gr,0.0
fi,pt,0.0005787037037037037
fi,ch,0.002688172043010753
fi,no,0.0
fi,nl,0.0016072002571520412
fi,lu,0.0025252525252525255
fi,fi,0.0
fi,it,0.006304176516942475
fi,mc,0.0
fi,se,0.0
fi,be,0.0
fi,at,0.0
fr,il,0.00017777777777777779
fr,es,0.0011123470522803114
fr,fr,0.0
fr,de,0.002146690518783542
fr,ie,0.0
fr,dk,0.0015789473684210526
fr,gb,0.0
fr,gr,0.0013802622498274672
fr,pt,0.0028935185185185184
fr,ch,0.001881720430107527
fr,no,0.0
fr,nl,0.0
fr,lu,0.0012626262626262627
fr,fi,0.002349624060150376
fr,it,0.0
fr,mc,0.010416666666666666
fr,se,0.0
fr,be,0.0
fr,at,0.0
de,il,0.0
de,es,0.0016685205784204673
de,fr,0.0
de,de,0.0
de,ie,0.0013636363636363637
de,dk,0.002631578947368421
de,gb,0.0016859852476290833
de,gr,0.0006901311249137336
de,pt,0.0011574074074074073
de,ch,0.001881720430107527
de,no,0.0
de,nl,0.0009643201542912247
de,lu,0.0
de,fi,0.002349624060150376
de,it,0.0
de,mc,0.0
de,se,0.0
de,be,0.0031746031746031746
de,at,0.0
gr,il,0.0007111111111111111
gr,es,0.0008342602892102336
gr,fr,0.0011792452830188679
gr,de,0.0
gr,ie,0.0022727272727272726
gr,dk,0.003157894736842105
gr,gb,0.0
gr,gr,0.0
gr,pt,0.0
gr,ch,0.0005376344086021505
gr,no,0.0
gr,nl,0.0009643201542912247
gr,lu,0.0031565656565656565
gr,fi,0.003289473684210526
gr,it,0.0
gr,mc,0.0
gr,se,0.0020161290322580645
gr,be,0.0
gr,at,0.0
ie,il,0.0021333333333333334
ie,es,0.0
ie,fr,0.0
ie,de,0.0008944543828264759
ie,ie,0.0
ie,dk,0.0005263157894736842
ie,gb,0.0014752370916754477
ie,gr,0.0013802622498274672
ie,pt,0.0
ie,ch,0.00026881720430107527
ie,no,0.0023008340523439745
ie,nl,0.0032144005143040825
ie,lu,0.001893939393939394
ie,fi,0.0
ie,it,0.0
ie,mc,0.0
ie,se,0.012096774193548387
ie,be,0.0
ie,at,0.0
il,il,0.0
il,es,0.0011123470522803114
il,fr,0.0007370283018867925
il,de,0.001073345259391771
il,ie,0.0006818181818181819
il,dk,0.003157894736842105
il,gb,0.0
il,gr,0.003450655624568668
il,pt,0.0
il,ch,0.001075268817204301
il,no,0.0005752085130859936
il,nl,0.0022500803600128574
il,lu,0.0
il,fi,0.0
il,it,0.0
il,mc,0.0
il,se,0.0020161290322580645
il,be,0.0
il,at,0.0
it,il,0.0
it,es,0.0016685205784204673
it,fr,0.001474056603773585
it,de,0.00017889087656529517
it,ie,0.0011363636363636363
it,dk,0.0
it,gb,0.0016859852476290833
it,gr,0.0
it,pt,0.001736111111111111
it,ch,0.0
it,no,0.0008628127696289905
it,nl,0.0
it,lu,0.0
it,fi,0.003289473684210526
it,it,0.0
it,mc,0.006944444444444444
it,se,0.0
it,be,0.0
it,at,0.014545454545454545
lu,il,0.0014222222222222223
lu,es,0.0013904338153503894
lu,fr,0.001768867924528302
lu,de,0.00017889087656529517
lu,ie,0.001590909090909091
lu,dk,0.0010526315789473684
lu,gb,0.0
lu,gr,0.001725327812284334
lu,pt,0.0008680555555555555
lu,ch,0.0
lu,no,0.0005752085130859936
lu,nl,0.0
lu,lu,0.0
lu,fi,0.002819548872180451
lu,it,0.0
lu,mc,0.0
lu,se,0.0
lu,be,0.0
lu,at,0.0
mc,il,0.0014222222222222223
mc,es,0.0
mc,fr,0.001474056603773585
mc,de,0.002146690518783542
mc,ie,0.0
mc,dk,0.0007894736842105263
mc,gb,0.00021074815595363542
mc,gr,0.0024154589371980675
mc,pt,0.0014467592592592592
mc,ch,0.0005376344086021505
mc,no,0.001725625539257981
mc,nl,0.0
mc,lu,0.0025252525252525255
mc,fi,0.0
mc,it,0.0
mc,mc,0.0
mc,se,0.0
mc,be,0.0
mc,at,0.0
nl,il,0.00017777777777777779
nl,es,0.0013904338153503894
nl,fr,0.001768867924528302
nl,de,0.00035778175313059033
nl,ie,0.0
nl,dk,0.002105263157894737
nl,gb,0.001053740779768177
nl,gr,0.0024154589371980675
nl,pt,0.0008680555555555555
nl,ch,0.0
nl,no,0.001725625539257981
nl,nl,0.0
nl,lu,0.0025252525252525255
nl,fi,0.0
nl,it,0.0
nl,mc,0.0
nl,se,0.0
nl,be,0.0
nl,at,0.0
no,il,0.0021333333333333334
no,es,0.00013904338153503893
no,fr,0.0010318396226415094
no,de,0.0
no,ie,0.0011363636363636363
no,dk,0.0
no,gb,0.002107481559536354
no,gr,0.0
no,pt,0.001736111111111111
no,ch,0.002150537634408602
no,no,0.0
no,nl,0.0012857602057216328
no,lu,0.0012626262626262627
no,fi,0.0
no,it,0.002364066193853428
no,mc,0.0
no,se,0.0
no,be,0.0
no,at,0.0
pt,il,0.0021333333333333334
pt,es,0.0
pt,fr,0.000884433962264151
pt,de,0.00035778175313059033
pt,ie,0.0011363636363636363
pt,dk,0.0
pt,gb,0.0008429926238145417
pt,gr,0.003450655624568668
pt,pt,0.0
pt,ch,0.0
pt,no,0.0008628127696289905
pt,nl,0.0
pt,lu,0.004419191919191919
pt,fi,0.0
pt,it,0.006304176516942475
pt,mc,0.003472222222222222
pt,se,0.0
pt,be,0.0
pt,at,0.0
es,il,0.0017777777777777779
es,es,0.0
es,fr,0.0004422169811320755
es,de,0.002146690518783542
es,ie,0.0
es,dk,0.0010526315789473684
es,gb,0.001053740779768177
es,gr,0.0024154589371980675
es,pt,0.001736111111111111
es,ch,0.0
es,no,0.0002876042565429968
es,nl,0.0
es,lu,0.0
es,fi,0.0
es,it,0.006304176516942475
es,mc,0.006944444444444444
es,se,0.0
es,be,0.0
es,at,0.0
se,il,0.0021333333333333334
se,es,0.0009733036707452725
se,fr,0.0007370283018867925
se,de,0.001073345259391771
se,ie,0.0018181818181818182
se,dk,0.0002631578947368421
se,gb,0.0
se,gr,0.0006901311249137336
se,pt,0.0008680555555555555
se,ch,0.0
se,no,0.0028760425654299686
se,nl,0.0012857602057216328
se,lu,0.0
se,fi,0.0
se,it,0.0
se,mc,0.0
se,se,0.0
se,be,0.0
se,at,0.0
ch,il,0.0008888888888888889
ch,es,0.0016685205784204673
ch,fr,0.001474056603773585
ch,de,0.0
ch,ie,0.0013636363636363637
ch,dk,0.0002631578947368421
ch,gb,0.00042149631190727084
ch,gr,0.0024154589371980675
ch,pt,0.0011574074074074073
ch,ch,0.0
ch,no,0.0
ch,nl,0.0
ch,lu,0.001893939393939394
ch,fi,0.0037593984962406013
ch,it,0.0
ch,mc,0.0
ch,se,0.0
ch,be,0.0
ch,at,0.0
gb,il,0.0021333333333333334
gb,es,0.0006952169076751947
gb,fr,0.000884433962264151
gb,de,0.0014311270125223613
gb,ie,0.0009090909090909091
gb,dk,0.0007894736842105263
gb,gb,0.0
gb,gr,0.0
gb,pt,0.0
gb,ch,0.0
gb,no,0.0020132297958009777
gb,nl,0.0
gb,lu,0.006313131313131313
gb,fi,0.0
gb,it,0.0
gb,mc,0.0
gb,se,0.0
gb,be,0.006349206349206349
gb,at,0.0036363636363636364
at,ie,0.0012714558169103624
at,de,0.0009615384615384616
at,gb,0.0010159651669085631
at,ch,0.0009305210918114144
at,nl,0.0021152829190904283
at,it,0.0004891171435558817
at,pt,0.0
at,at,0.0
at,lu,0.000496031746031746
at,se,0.0
at,fr,0.0
at,es,0.001697792869269949
at,gr,0.003968253968253968
at,dk,0.0
at,tr,0.0038363171355498722
at,no,0.0
at,be,0.0
at,fi,0.0
be,ie,0.0015257469802924348
be,de,0.0008413461538461539
be,gb,0.0008708272859216256
be,ch,0.00031017369727047146
be,nl,0.0005288207297726071
be,it,0.002445585717779408
be,pt,0.0010432968179447052
be,at,0.0002840909090909091
be,lu,0.003968253968253968
be,se,0.0
be,fr,0.001736111111111111
be,es,0.0
be,gr,0.0
be,dk,0.0
be,tr,0.0
be,no,0.0
be,be,0.0
be,fi,0.0
dk,ie,0.0015257469802924348
dk,de,0.0008413461538461539
dk,gb,0.001451378809869376
dk,ch,0.0012406947890818859
dk,nl,0.0
dk,it,0.0007336757153338225
dk,pt,0.001564945226917058
dk,at,0.0014204545454545455
dk,lu,0.001984126984126984
dk,se,0.0
dk,fr,0.00034722222222222224
dk,es,0.0
dk,gr,0.0015873015873015873
dk,dk,0.0
dk,tr,0.0
dk,no,0.0
dk,be,0.0
dk,fi,0.0
fi,ie,0.00101716465352829
fi,de,0.0002403846153846154
fi,gb,0.0005805515239477503
fi,ch,0.0018610421836228288
fi,nl,0.0017627357659086903
fi,it,0.001467351430667645
fi,pt,0.0002608242044861763
fi,at,0.0014204545454545455
fi,lu,0.001488095238095238
fi,se,0.0
fi,fr,0.0
fi,es,0.0
fi,gr,0.0
fi,dk,0.0056
fi,tr,0.0
fi,no,0.0
fi,be,0.0
fi,fi,0.0
fr,ie,0.00101716465352829
fr,de,0.001201923076923077
fr,gb,0.000725689404934688
fr,ch,0.0
fr,nl,0.0021152829190904283
fr,it,0.0004891171435558817
fr,pt,0.001564945226917058
fr,at,0.0011363636363636363
fr,lu,0.003472222222222222
fr,se,0.0
fr,fr,0.0
fr,es,0.0
fr,gr,0.0
fr,dk,0.0
fr,tr,0.0
fr,no,0.003278688524590164
fr,be,0.0
fr,fi,0.002976190476190476
de,ie,0.0015257469802924348
de,de,0.0
de,gb,0.0004354136429608128
de,ch,0.0015508684863523574
de,nl,0.0014101886127269522
de,it,0.0017119100024455857
de,pt,0.0002608242044861763
de,at,0.0011363636363636363
de,lu,0.0
de,se,0.0006863417982155113
de,fr,0.0
de,es,0.0
de,gr,0.0
de,dk,0.004
de,tr,0.0
de,no,0.006557377049180328
de,be,0.0
de,fi,0.0
gr,ie,0.0015257469802924348
gr,de,0.0
gr,gb,0.0
gr,ch,0.0
gr,nl,0.0010576414595452142
gr,it,0.0004891171435558817
gr,pt,0.0013041210224308817
gr,at,0.0002840909090909091
gr,lu,0.0
gr,se,0.0034317089910775567
gr,fr,0.0024305555555555556
gr,es,0.003395585738539898
gr,gr,0.0
gr,dk,0.0032
gr,tr,0.0
gr,no,0.0
gr,be,0.003401360544217687
gr,fi,0.0
ie,ie,0.0
ie,de,0.0006009615384615385
ie,gb,0.0008708272859216256
ie,ch,0.0018610421836228288
ie,nl,0.00017627357659086903
ie,it,0.0004891171435558817
ie,pt,0.0018257694314032342
ie,at,0.002840909090909091
ie,lu,0.003968253968253968
ie,se,0.0
ie,fr,0.0010416666666666667
ie,es,0.0
ie,gr,0.0031746031746031746
ie,dk,0.0
ie,tr,0.0
ie,no,0.0
ie,be,0.0
ie,fi,0.0
it,ie,0.00012714558169103624
it,de,0.0014423076923076924
it,gb,0.0
it,ch,0.0004652605459057072
it,nl,0.0
it,it,0.0
it,pt,0.0026082420448617634
it,at,0.0011363636363636363
it,lu,0.0
it,se,0.0017158544955387784
it,fr,0.0
it,es,0.0025466893039049238
it,gr,0.0015873015873015873
it,dk,0.0
it,tr,0.010230179028132993
it,no,0.0
it,be,0.0
it,fi,0.0
lu,ie,0.0008900190718372536
lu,de,0.0003605769230769231
lu,gb,0.0011611030478955006
lu,ch,0.0007754342431761787
lu,nl,0.0021152829190904283
lu,it,0.0
lu,pt,0.0010432968179447052
lu,at,0.0
lu,lu,0.0
lu,se,0.0034317089910775567
lu,fr,0.0006944444444444445
lu,es,0.0025466893039049238
lu,gr,0.0007936507936507937
lu,dk,0.0
lu,tr,0.0
lu,no,0.0
lu,be,0.0
lu,fi,0.0
nl,ie,0.0007628734901462174
nl,de,0.0014423076923076924
nl,gb,0.0010159651669085631
nl,ch,0.0015508684863523574
nl,nl,0.0
nl,it,0.00024455857177794083
nl,pt,0.0013041210224308817
nl,at,0.0008522727272727272
nl,lu,0.0
nl,se,0.0
nl,fr,0.001388888888888889
nl,es,0.0
nl,gr,0.006349206349206349
nl,dk,0.0
nl,tr,0.0
nl,no,0.002185792349726776
nl,be,0.0
nl,fi,0.0
no,ie,0.0015257469802924348
no,de,0.0
no,gb,0.0
no,ch,0.0015508684863523574
no,nl,0.0
no,it,0.0004891171435558817
no,pt,0.0020865936358894104
no,at,0.0017045454545454545
no,lu,0.003472222222222222
no,se,0.0
no,fr,0.0010416666666666667
no,es,0.0
no,gr,0.0031746031746031746
no,dk,0.0008
no,tr,0.0
no,no,0.0
no,be,0.0
no,fi,0.01488095238095238
pt,ie,0.0006357279084551812
pt,de,0.0009615384615384616
pt,gb,0.0010159651669085631
pt,ch,0.0009305210918114144
pt,nl,0.0007050943063634761
pt,it,0.00293470286133529
pt,pt,0.0
pt,at,0.0008522727272727272
pt,lu,0.0
pt,se,0.0
pt,fr,0.0
pt,es,0.0008488964346349745
pt,gr,0.0007936507936507937
pt,dk,0.0
pt,tr,0.0
pt,no,0.0
pt,be,0.011337868480725623
pt,fi,0.0
es,ie,0.0008900190718372536
es,de,0.0014423076923076924
es,gb,0.0011611030478955006
es,ch,0.00031017369727047146
es,nl,0.0008813678829543451
es,it,0.002445585717779408
es,pt,0.0
es,at,0.0011363636363636363
es,lu,0.001488095238095238
es,se,0.00034317089910775565
es,fr,0.0020833333333333333
es,es,0.0
es,gr,0.0
es,dk,0.0
es,tr,0.0
es,no,0.0
es,be,0.0
es,fi,0.0
se,ie,0.0008900190718372536
se,de,0.0006009615384615385
se,gb,0.0017416545718432512
se,ch,0.00031017369727047146
se,nl,0.0005288207297726071
se,it,0.002445585717779408
se,pt,0.0020865936358894104
se,at,0.0002840909090909091
se,lu,0.002976190476190476
se,se,0.0
se,fr,0.001388888888888889
se,es,0.0
se,gr,0.0
se,dk,0.0
se,tr,0.0
se,no,0.0
se,be,0.0
se,fi,0.0
ch,ie,0.0015257469802924348
ch,de,0.0008413461538461539
ch,gb,0.001451378809869376
ch,ch,0.0
ch,nl,0.0005288207297726071
ch,it,0.0019564685742235266
ch,pt,0.0005216484089723526
ch,at,0.0011363636363636363
ch,lu,0.0
ch,se,0.0017158544955387784
ch,fr,0.00034722222222222224
ch,es,0.0
ch,gr,0.0
ch,dk,0.0048
ch,tr,0.0
ch,no,0.0
ch,be,0.0
ch,fi,0.0
tr,ie,0.0
tr,de,0.001201923076923077
tr,gb,0.000725689404934688
tr,ch,0.00031017369727047146
tr,nl,0.0021152829190904283
tr,it,0.001467351430667645
tr,pt,0.0010432968179447052
tr,at,0.0
tr,lu,0.000496031746031746
tr,se,0.002745367192862045
tr,fr,0.0010416666666666667
tr,es,0.0029711375212224107
tr,gr,0.0
tr,dk,0.0
tr,tr,0.0
tr,no,0.0
tr,be,0.0
tr,fi,0.0
gb,ie,0.0015257469802924348
gb,de,0.001201923076923077
gb,gb,0.0
gb,ch,0.0010856079404466502
gb,nl,0.00035254715318173806
gb,it,0.0009782342871117633
gb,pt,0.0
gb,at,0.0017045454545454545
gb,lu,0.003968253968253968
gb,se,0.0
gb,fr,0.001736111111111111
gb,es,0.0
gb,gr,0.002380952380952381
gb,dk,0.0
gb,tr,0.0
gb,no,0.0
gb,be,0.0011337868480725624
gb,fi,0.0
at,gb,0.00045248868778280545
at,de,0.0005827505827505828
at,fr,0.0015
at,ch,0.00026659557451346307
at,ie,0.0012121212121212121
at,cy,0.0
at,il,0.0031746031746031746
at,gr,0.0025974025974025974
at,nl,0.0009643201542912247
at,se,0.0
at,lu,0.006775067750677507
at,dk,0.0
at,be,0.0003968253968253968
at,es,0.0
at,fi,0.0
at,at,0.0
at,tr,0.0
at,pt,0.0
at,no,
be,gb,0.0009049773755656109
be,de,0.0011655011655011655
be,fr,0.000375
be,ch,0.0
be,ie,0.00017316017316017316
be,cy,0.002601263470828688
be,il,0.0
be,gr,0.0025974025974025974
be,nl,0.0006428801028608164
be,se,0.0012903225806451613
be,lu,0.0
be,dk,0.005853658536585366
be,be,0.0
be,es,0.0
be,fi,0.0
be,at,0.0
be,tr,0.0
be,pt,0.0
be,no,
cy,gb,0.00045248868778280545
cy,de,0.0009324009324009324
cy,fr,0.000875
cy,ch,0.0013329778725673154
cy,ie,0.002077922077922078
cy,cy,0.0
cy,il,0.0
cy,gr,0.0025974025974025974
cy,nl,0.0006428801028608164
cy,se,0.0003225806451612903
cy,lu,0.0
cy,dk,0.0
cy,be,0.001984126984126984
cy,es,0.0
cy,fi,0.0
cy,at,0.0
cy,tr,0.0
cy,pt,0.0
cy,no,
dk,gb,0.0011312217194570137
dk,de,0.0009324009324009324
dk,fr,0.00025
dk,ch,0.0005331911490269261
dk,ie,0.002077922077922078
dk,cy,0.0011148272017837235
dk,il,0.0
dk,gr,0.0
dk,nl,0.0022500803600128574
dk,se,0.0016129032258064516
dk,lu,0.0
dk,dk,0.0
dk,be,0.002380952380952381
dk,es,0.0
dk,fi,0.0
dk,at,0.0009090909090909091
dk,tr,0.0
dk,pt,0.0
dk,no,
fi,gb,0.00033936651583710406
fi,de,0.0008158508158508159
fi,fr,0.00125
fi,ch,0.0015995734470807784
fi,ie,0.0
fi,cy,0.0
fi,il,0.002380952380952381
fi,gr,0.0
fi,nl,0.0
fi,se,0.0003225806451612903
fi,lu,0.0027100271002710027
fi,dk,0.0
fi,be,0.0007936507936507937
fi,es,0.0
fi,fi,0.0
fi,at,0.0
fi,tr,0.016339869281045753
fi,pt,0.0
fi,no,
fr,gb,0.0007918552036199095
fr,de,0.0009324009324009324
fr,fr,0.0
fr,ch,0.0013329778725673154
fr,ie,0.001038961038961039
fr,cy,0.0
fr,il,0.0
fr,gr,0.0
fr,nl,0.0006428801028608164
fr,se,0.003870967741935484
fr,lu,0.0020325203252032522
fr,dk,0.001951219512195122
fr,be,0.0
fr,es,0.0
fr,fi,0.0006613756613756613
fr,at,0.004545454545454545
fr,tr,0.0
fr,pt,0.0
fr,no,
de,gb,0.00045248868778280545
de,de,0.0
de,fr,0.0015
de,ch,0.0009330845107971208
de,ie,0.001038961038961039
de,cy,0.0
de,il,0.0
de,gr,0.0008658008658008658
de,nl,0.0009643201542912247
de,se,0.0032258064516129032
de,lu,0.0033875338753387536
de,dk,0.0004878048780487805
de,be,0.0
de,es,0.0
de,fi,0.0
de,at,0.0
de,tr,0.0
de,pt,0.01646090534979424
de,no,
gr,gb,0.0006787330316742081
gr,de,0.0005827505827505828
gr,fr,0.001
gr,ch,0.0005331911490269261
gr,ie,0.0017316017316017316
gr,cy,0.004459308807134894
gr,il,0.0
gr,gr,0.0
gr,nl,0.0009643201542912247
gr,se,0.0
gr,lu,0.0
gr,dk,0.0
gr,be,0.002777777777777778
gr,es,0.0
gr,fi,0.0
gr,at,0.0
gr,tr,0.0
gr,pt,0.00205761316872428
gr,no,
ie,gb,0.0011312217194570137
ie,de,0.0006993006993006993
ie,fr,0.0005
ie,ch,0.0015995734470807784
ie,ie,0.0
ie,cy,0.0029728725380899295
ie,il,0.002777777777777778
ie,gr,0.0004329004329004329
ie,nl,0.0
ie,se,0.0
ie,lu,0.0
ie,dk,0.0
ie,be,0.0
ie,es,0.0012733446519524619
ie,fi,0.0033068783068783067
ie,at,0.0
ie,tr,0.0
ie,pt,0.0
ie,no,
il,gb,0.0013574660633484162
il,de,0.0009324009324009324
il,fr,0.000875
il,ch,0.0
il,ie,0.0017316017316017316
il,cy,0.0018580453363062058
il,il,0.0
il,gr,0.0
il,nl,0.0012857602057216328
il,se,0.0
il,lu,0.0020325203252032522
il,dk,0.0
il,be,0.0003968253968253968
il,es,0.0025466893039049238
il,fi,0.0013227513227513227
il,at,0.0
il,tr,0.0
il,pt,0.0
il,no,
lu,gb,0.0005656108597285068
lu,de,0.00034965034965034965
lu,fr,0.0015
lu,ch,0.0010663822980538523
lu,ie,0.0017316017316017316
lu,cy,0.0
lu,il,0.0015873015873015873
lu,gr,0.0025974025974025974
lu,nl,0.0
lu,se,0.0006451612903225806
lu,lu,0.0
lu,dk,0.0034146341463414634
lu,be,0.0
lu,es,0.0
lu,fi,0.0
lu,at,0.0
lu,tr,0.0032679738562091504
lu,pt,0.0
lu,no,
nl,gb,0.0013574660633484162
nl,de,0.00034965034965034965
nl,fr,0.00075
nl,ch,0.00013329778725673153
nl,ie,0.0017316017316017316
nl,cy,0.0029728725380899295
nl,il,0.002777777777777778
nl,gr,0.0
nl,nl,0.0
nl,se,0.0
nl,lu,0.0
nl,dk,0.000975609756097561
nl,be,0.0
nl,es,0.001697792869269949
nl,fi,0.0033068783068783067
nl,at,0.0
nl,tr,0.0
nl,pt,0.0
nl,no,
no,gb,0.00033936651583710406
no,de,0.0004662004662004662
no,fr,0.000625
no,ch,0.0015995734470807784
no,ie,0.0
no,cy,0.002601263470828688
no,il,0.0031746031746031746
no,gr,0.0008658008658008658
no,nl,0.0
no,se,0.001935483870967742
no,lu,0.0
no,dk,0.0
no,be,0.0
no,es,0.004244482173174873
no,fi,0.0
no,at,0.0
no,tr,0.0
no,pt,0.0
no,no,
pt,gb,0.0006787330316742081
pt,de,0.0013986013986013986
pt,fr,0.00125
pt,ch,0.0010663822980538523
pt,ie,0.0
pt,cy,0.0
pt,il,0.001984126984126984
pt,gr,0.0
pt,nl,0.0022500803600128574
pt,se,0.0
pt,lu,0.0027100271002710027
pt,dk,0.000975609756097561
pt,be,0.0
pt,es,0.0012733446519524619
pt,fi,0.0006613756613756613
pt,at,0.0
pt,tr,0.0
pt,pt,0.0
pt,no,
es,gb,0.0009049773755656109
es,de,0.0013986013986013986
es,fr,0.0
es,ch,0.0005331911490269261
es,ie,0.0008658008658008658
es,cy,0.0
es,il,0.0
es,gr,0.004329004329004329
es,nl,0.0022500803600128574
es,se,0.0
es,lu,0.0006775067750677507
es,dk,0.0014634146341463415
es,be,0.0
es,es,0.0
es,fi,0.0013227513227513227
es,at,0.005454545454545455
es,tr,0.0
es,pt,0.0
es,no,
se,gb,0.0009049773755656109
se,de,0.0013986013986013986
se,fr,0.00125
se,ch,0.00013329778725673153
se,ie,0.0012121212121212121
se,cy,0.0
se,il,0.0011904761904761906
se,gr,0.0
se,nl,0.0
se,se,0.0
se,lu,0.0033875338753387536
se,dk,0.001951219512195122
se,be,0.0
se,es,0.0
se,fi,0.003968253968253968
se,at,0.0018181818181818182
se,tr,0.0
se,pt,0.0
se,no,
ch,gb,0.0009049773755656109
ch,de,0.0
ch,fr,0.0015
ch,ch,0.0
ch,ie,0.00017316017316017316
ch,cy,0.0011148272017837235
ch,il,0.0015873015873015873
ch,gr,0.0030303030303030303
ch,nl,0.0
ch,se,0.0
ch,lu,0.0040650406504065045
ch,dk,0.0
ch,be,0.0
ch,es,0.0008488964346349745
ch,fi,0.0033068783068783067
ch,at,0.0
ch,tr,0.0
ch,pt,0.0
ch,no,
tr,gb,0.0009049773755656109
tr,de,0.0013986013986013986
tr,fr,0.0
tr,ch,0.00026659557451346307
tr,ie,0.0005194805194805195
tr,cy,0.0
tr,il,0.0
tr,gr,0.0
tr,nl,0.0016072002571520412
tr,se,0.0
tr,lu,0.0
tr,dk,0.0004878048780487805
tr,be,0.002777777777777778
tr,es,0.004244482173174873
tr,fi,0.0
tr,at,0.005454545454545455
tr,tr,0.0
tr,pt,0.0
tr,no,
gb,gb,0.0
gb,de,0.0008158508158508159
gb,fr,0.000125
gb,ch,0.0015995734470807784
gb,ie,0.0
gb,cy,0.0037160906726124115
gb,il,0.0015873015873015873
gb,gr,0.003463203463203463
gb,nl,0.0019286403085824494
gb,se,0.0006451612903225806
gb,lu,0.0
gb,dk,0.0024390243902439024
gb,be,0.0011904761904761906
gb,es,0.0
gb,fi,0.0
gb,at,0.0
gb,tr,0.0
gb,pt,0.0
gb,no,
at,de,9.555661729574773e-05
at,il,0.0015555555555555555
at,ch,0.0016627868307283007
at,be,0.0006613756613756613
at,cy,0.0015082956259426848
at,lu,0.0007122507122507123
at,gb,0.0024291497975708503
at,se,0.0019258545979778526
at,at,0.0
at,es,0.0
at,ie,0.0
at,no,0.002459016393442623
at,pt,0.0
at,tr,0.004411764705882353
at,nl,0.0
at,dk,0.0
at,fi,
be,de,0.0009555661729574773
be,il,0.0015555555555555555
be,ch,0.0019953441968739607
be,be,0.0
